row  column  (images_28.edf Mn-K*images_28.edf Ar-K**2.3)
91  52  6.19790e+06
91  53  9.98270e+06
91  54  9.59906e+06
91  55  7.43257e+06
91  56  6.76869e+06
91  57  3.93115e+06
91  58  8.47639e+06
91  59  1.01397e+07
91  60  1.03368e+07
91  61  7.58307e+06
91  62  4.63504e+06
91  63  8.56082e+06
91  64  1.13066e+07
91  65  1.23649e+07
91  66  9.25202e+06
91  67  5.55909e+06
91  68  7.69823e+06
91  69  1.07505e+07
91  70  8.13675e+06
91  71  8.89188e+06
91  72  1.53846e+07
91  73  1.30971e+07
91  74  8.79512e+06
91  75  7.25269e+06
91  76  9.04677e+06
91  77  1.22718e+07
91  78  8.19045e+06
91  79  9.56581e+06
91  80  1.30691e+07
91  81  9.92136e+06
91  82  8.99817e+06
91  83  9.70320e+06
91  84  1.08282e+07
91  85  8.59751e+06
91  86  2.03623e+07
91  87  1.17104e+07
91  88  2.85772e+06
91  89  1.03706e+07
91  90  5.18420e+06
91  91  6.47261e+06
91  92  7.36885e+06
91  93  5.22776e+06
91  94  9.94957e+06
91  95  9.54689e+06
91  96  7.31053e+06
91  97  9.31775e+06
91  98  1.14963e+07
91  99  1.17341e+07
91  100  1.03655e+07
91  101  1.11478e+07
91  102  9.14121e+06
91  103  1.09381e+07
91  104  8.53503e+06
91  105  9.71936e+06
91  106  1.04808e+07
91  107  1.05118e+07
91  108  5.48867e+06
91  109  8.69970e+06
91  110  1.55152e+07
91  111  9.77282e+06
91  112  7.13152e+06
91  113  9.55184e+06
91  114  8.37788e+06
91  115  8.41942e+06
91  116  8.10033e+06
91  117  9.42520e+06
91  118  1.01353e+07
91  119  9.71764e+06
91  120  1.22370e+07
92  0  6.04882e+06
92  1  2.16384e+06
92  2  6.36466e+06
92  3  8.40163e+06
92  4  6.86580e+06
92  5  7.08625e+06
92  6  5.37212e+06
92  7  5.42316e+06
92  8  5.16071e+06
92  9  5.22460e+06
92  10  6.26017e+06
92  11  7.35101e+06
92  12  9.55037e+06
92  13  9.07791e+06
92  14  4.50368e+06
92  15  4.17534e+06
92  16  1.07372e+07
92  17  7.53458e+06
92  18  3.69678e+06
92  19  9.10099e+06
92  20  7.06624e+06
92  21  5.48272e+06
92  22  7.12103e+06
92  23  8.23960e+06
92  24  9.45430e+06
92  25  6.35279e+06
92  26  8.14377e+06
92  27  9.02013e+06
92  28  6.62006e+06
92  29  7.44019e+06
92  30  5.06187e+06
92  31  3.86522e+06
92  32  8.65040e+06
92  33  8.58546e+06
92  34  7.30467e+06
92  35  6.31710e+06
92  36  1.19632e+07
92  37  6.00003e+06
92  38  7.27059e+06
92  39  1.36503e+07
92  40  5.27054e+06
92  41  7.58896e+06
92  42  7.31458e+06
92  43  1.41268e+07
92  44  3.19311e+06
92  45  6.42277e+06
92  46  7.88411e+06
92  47  5.53489e+06
92  48  1.00257e+07
92  49  9.82034e+06
92  50  8.01197e+06
92  51  8.02203e+06
92  52  5.96493e+06
92  53  8.19888e+06
92  54  6.35433e+06
92  55  8.42895e+06
92  56  9.17739e+06
92  57  8.66470e+06
92  58  9.48886e+06
92  59  1.14028e+07
92  60  1.13576e+07
92  61  8.48582e+06
92  62  8.88849e+06
92  63  6.91493e+06
92  64  7.36187e+06
92  65  8.97752e+06
92  66  5.57623e+06
92  67  6.01741e+06
92  68  6.90709e+06
92  69  1.20211e+07
92  70  5.64870e+06
92  71  4.87983e+06
92  72  1.11494e+07
92  73  9.66151e+06
92  74  1.01134e+07
92  75  8.53897e+06
92  76  1.36704e+07
92  77  1.05374e+07
92  78  1.35395e+07
92  79  1.12400e+07
92  80  1.01462e+07
92  81  1.08984e+07
92  82  9.23266e+06
92  83  1.33395e+07
92  84  1.09362e+07
92  85  9.38938e+06
92  86  1.09292e+07
92  87  7.04536e+06
92  88  4.07799e+06
92  89  6.19734e+06
92  90  9.90086e+06
92  91  8.47968e+06
92  92  1.09905e+07
92  93  1.24567e+07
92  94  6.30632e+06
92  95  6.21015e+06
92  96  1.02681e+07
92  97  8.69626e+06
92  98  9.10425e+06
92  99  1.18795e+07
92  100  7.17005e+06
92  101  1.12916e+07
92  102  1.17307e+07
92  103  1.02089e+07
92  104  4.82700e+06
92  105  7.16986e+06
92  106  3.40643e+06
92  107  9.63925e+06
92  108  7.52852e+06
92  109  1.31661e+07
92  110  2.66969e+06
92  111  9.30608e+06
92  112  1.10895e+07
92  113  1.02864e+07
92  114  9.49053e+06
92  115  1.43411e+07
92  116  1.66895e+07
92  117  7.37669e+06
92  118  1.36563e+07
92  119  1.09629e+07
92  120  1.17072e+07
93  0  5.80154e+06
93  1  5.97344e+06
93  2  4.47769e+06
93  3  7.95011e+06
93  4  5.01536e+06
93  5  4.69163e+06
93  6  1.06636e+07
93  7  6.33785e+06
93  8  6.98002e+06
93  9  7.60363e+06
93  10  5.80773e+06
93  11  6.84600e+06
93  12  8.42523e+06
93  13  7.14244e+06
93  14  6.67058e+06
93  15  7.91985e+06
93  16  7.87010e+06
93  17  9.10647e+06
93  18  5.85235e+06
93  19  7.04150e+06
93  20  5.21422e+06
93  21  1.11409e+07
93  22  6.29291e+06
93  23  7.50480e+06
93  24  8.51270e+06
93  25  9.38233e+06
93  26  7.93897e+06
93  27  8.74377e+06
93  28  1.14313e+07
93  29  1.11433e+07
93  30  8.24612e+06
93  31  6.12125e+06
93  32  1.13959e+07
93  33  6.51470e+06
93  34  6.85799e+06
93  35  3.51982e+06
93  36  6.24334e+06
93  37  3.98237e+06
93  38  8.72377e+06
93  39  8.44060e+06
93  40  9.53815e+06
93  41  6.16197e+06
93  42  9.25426e+06
93  43  5.87429e+06
93  44  8.15046e+06
93  45  8.19754e+06
93  46  1.03246e+07
93  47  6.85481e+06
93  48  8.21293e+06
93  49  8.06776e+06
93  50  9.83440e+06
93  51  1.00058e+07
93  52  9.72971e+06
93  53  4.44473e+06
93  54  1.09086e+07
93  55  9.49735e+06
93  56  1.23347e+07
93  57  5.72652e+06
93  58  7.62615e+06
93  59  8.44107e+06
93  60  1.05451e+07
93  61  1.09850e+07
93  62  4.89441e+06
93  63  1.58002e+07
93  64  7.16086e+06
93  65  5.41711e+06
93  66  9.12256e+06
93  67  9.41701e+06
93  68  1.10942e+07
93  69  1.11801e+07
93  70  6.19248e+06
93  71  7.92690e+06
93  72  1.47741e+07
93  73  9.70737e+06
93  74  8.60099e+06
93  75  8.35093e+06
93  76  6.90630e+06
93  77  1.15723e+07
93  78  8.96929e+06
93  79  1.17264e+07
93  80  1.08665e+07
93  81  5.44362e+06
93  82  1.25463e+07
93  83  5.14140e+06
93  84  1.45020e+07
93  85  1.34659e+07
93  86  1.26486e+07
93  87  1.09939e+07
93  88  1.35295e+07
93  89  7.74629e+06
93  90  1.26782e+07
93  91  1.27617e+07
93  92  9.65156e+06
93  93  7.61895e+06
93  94  7.51147e+06
93  95  6.14564e+06
93  96  7.05359e+06
93  97  7.25561e+06
93  98  7.41241e+06
93  99  9.34788e+06
93  100  1.28187e+07
93  101  1.61469e+07
93  102  7.17438e+06
93  103  8.99033e+06
93  104  1.32582e+07
93  105  8.78822e+06
93  106  3.33516e+06
93  107  3.02557e+06
93  108  6.23860e+06
93  109  1.71133e+07
93  110  1.09657e+07
93  111  6.02476e+06
93  112  9.06568e+06
93  113  7.67102e+06
93  114  1.04693e+07
93  115  1.37749e+07
93  116  4.04380e+06
93  117  2.19408e+07
93  118  1.66014e+07
93  119  8.95083e+06
93  120  1.13659e+07
94  0  5.86565e+06
94  1  8.20481e+06
94  2  7.07974e+06
94  3  5.70381e+06
94  4  5.26980e+06
94  5  5.23349e+06
94  6  7.66723e+06
94  7  1.94863e+06
94  8  7.13702e+06
94  9  3.04094e+06
94  10  3.70254e+06
94  11  5.32104e+06
94  12  5.86562e+06
94  13  1.01625e+07
94  14  1.82516e+06
94  15  7.23420e+06
94  16  7.93856e+05
94  17  8.43693e+06
94  18  8.80664e+06
94  19  9.29646e+06
94  20  8.24378e+06
94  21  5.74537e+06
94  22  8.25485e+06
94  23  5.27280e+06
94  24  7.19613e+06
94  25  5.18716e+06
94  26  1.24844e+07
94  27  8.05171e+06
94  28  7.97433e+06
94  29  1.13621e+07
94  30  8.92090e+06
94  31  5.75726e+06
94  32  9.75871e+06
94  33  7.33906e+06
94  34  5.54706e+06
94  35  8.99312e+06
94  36  1.73562e+07
94  37  1.30842e+07
94  38  6.77887e+06
94  39  8.39090e+06
94  40  8.02741e+06
94  41  6.59503e+06
94  42  5.85415e+06
94  43  5.86773e+06
94  44  6.49730e+06
94  45  6.05896e+06
94  46  1.02196e+07
94  47  8.55139e+06
94  48  8.13903e+06
94  49  1.04816e+07
94  50  7.54175e+06
94  51  6.99409e+06
94  52  8.70299e+06
94  53  1.17325e+07
94  54  8.71576e+06
94  55  1.11937e+07
94  56  9.41391e+06
94  57  1.22542e+07
94  58  7.56265e+06
94  59  5.43844e+06
94  60  9.90266e+06
94  61  8.38749e+06
94  62  1.19340e+07
94  63  1.02513e+07
94  64  1.04544e+07
94  65  8.79065e+06
94  66  7.24990e+06
94  67  7.70402e+06
94  68  1.16574e+07
94  69  9.20047e+06
94  70  9.99551e+06
94  71  1.90280e+07
94  72  1.31181e+07
94  73  9.29491e+06
94  74  1.20029e+07
94  75  1.39601e+07
94  76  1.24497e+07
94  77  6.38142e+06
94  78  1.16178e+07
94  79  1.15942e+07
94  80  9.43315e+06
94  81  1.10392e+07
94  82  1.15555e+07
94  83  6.80920e+06
94  84  8.81473e+06
94  85  1.57234e+07
94  86  8.51615e+06
94  87  1.00244e+07
94  88  3.98083e+06
94  89  1.19204e+07
94  90  8.59065e+06
94  91  9.03816e+06
94  92  1.43411e+07
94  93  8.16183e+06
94  94  9.78168e+06
94  95  5.45161e+06
94  96  1.04127e+07
94  97  7.53697e+06
94  98  8.97696e+06
94  99  9.61805e+06
94  100  8.57315e+06
94  101  1.23229e+07
94  102  6.91271e+06
94  103  7.58821e+06
94  104  7.01514e+06
94  105  1.01783e+07
94  106  9.00767e+06
94  107  1.36151e+07
94  108  8.79497e+06
94  109  1.21682e+07
94  110  8.42007e+06
94  111  6.67931e+06
94  112  8.66624e+06
94  113  1.26284e+07
94  114  1.27885e+07
94  115  1.05220e+07
94  116  1.04421e+07
94  117  1.08454e+07
94  118  1.59368e+07
94  119  1.59305e+07
94  120  6.27053e+06
95  0  6.40120e+06
95  1  7.94253e+06
95  2  9.10866e+06
95  3  5.46790e+06
95  4  7.79551e+06
95  5  5.24580e+06
95  6  7.11101e+06
95  7  4.18981e+06
95  8  4.87056e+06
95  9  1.40046e+07
95  10  4.39437e+06
95  11  4.33647e+06
95  12  5.82581e+06
95  13  4.12018e+06
95  14  5.84621e+06
95  15  6.59664e+06
95  16  5.68157e+06
95  17  1.12511e+07
95  18  6.71037e+06
95  19  7.43095e+06
95  20  8.29648e+06
95  21  1.19810e+07
95  22  6.02467e+06
95  23  6.01012e+06
95  24  6.54864e+06
95  25  1.40358e+07
95  26  5.84455e+06
95  27  1.10540e+07
95  28  5.63391e+06
95  29  8.09329e+06
95  30  5.41539e+06
95  31  8.20001e+06
95  32  5.85184e+06
95  33  9.29389e+06
95  34  7.06322e+06
95  35  8.44400e+06
95  36  7.84742e+06
95  37  2.64629e+06
95  38  7.77487e+06
95  39  8.89743e+06
95  40  3.75297e+06
95  41  1.32452e+07
95  42  1.24750e+07
95  43  7.85239e+06
95  44  5.58993e+06
95  45  6.25114e+06
95  46  6.38000e+06
95  47  6.89254e+06
95  48  1.18566e+07
95  49  1.25282e+07
95  50  8.12543e+06
95  51  3.29942e+06
95  52  1.14580e+07
95  53  6.13217e+06
95  54  1.20331e+07
95  55  1.00603e+07
95  56  6.85003e+06
95  57  8.97481e+06
95  58  7.41802e+06
95  59  1.09407e+07
95  60  1.22431e+07
95  61  7.23429e+06
95  62  1.56944e+07
95  63  4.89912e+06
95  64  9.73240e+06
95  65  1.07732e+07
95  66  8.72055e+06
95  67  5.56842e+06
95  68  6.93163e+06
95  69  8.93027e+06
95  70  5.98054e+06
95  71  1.46191e+07
95  72  6.56343e+06
95  73  7.05994e+06
95  74  1.27030e+07
95  75  5.25673e+06
95  76  1.09164e+07
95  77  9.53065e+06
95  78  7.92083e+06
95  79  1.04073e+07
95  80  9.17733e+06
95  81  1.34558e+07
95  82  1.11225e+07
95  83  7.99557e+06
95  84  6.33273e+06
95  85  9.49793e+06
95  86  1.26949e+07
95  87  1.20145e+07
95  88  1.20948e+07
95  89  8.23858e+06
95  90  8.36465e+06
95  91  7.66289e+06
95  92  9.69258e+06
95  93  4.75599e+06
95  94  1.10233e+07
95  95  6.53469e+06
95  96  1.02723e+07
95  97  1.18987e+07
95  98  8.45336e+06
95  99  1.06139e+07
95  100  1.38572e+07
95  101  1.13450e+07
95  102  1.89884e+06
95  103  7.11604e+06
95  104  6.93709e+06
95  105  9.67531e+06
95  106  1.12044e+07
95  107  9.18429e+06
95  108  1.01198e+07
95  109  1.21510e+07
95  110  1.28473e+07
95  111  1.11441e+07
95  112  9.37575e+06
95  113  1.56617e+07
95  114  1.11279e+07
95  115  1.10054e+07
95  116  6.91685e+06
95  117  1.10053e+07
95  118  1.69755e+07
95  119  1.54201e+07
95  120  1.13986e+07
96  0  2.72979e+06
96  1  6.08020e+06
96  2  6.09062e+06
96  3  7.08327e+06
96  4  7.67721e+06
96  5  6.37017e+06
96  6  7.93687e+06
96  7  5.36173e+06
96  8  5.40937e+06
96  9  8.98704e+06
96  10  7.17282e+06
96  11  4.52872e+06
96  12  3.12532e+06
96  13  5.74395e+06
96  14  1.02756e+07
96  15  9.21527e+06
96  16  8.23791e+06
96  17  7.84118e+06
96  18  5.95797e+06
96  19  5.43886e+06
96  20  1.03498e+07
96  21  1.06632e+07
96  22  8.75242e+06
96  23  8.26779e+06
96  24  8.63411e+06
96  25  1.07629e+07
96  26  1.29420e+07
96  27  6.91726e+06
96  28  2.95908e+06
96  29  1.03602e+07
96  30  1.00824e+07
96  31  5.83386e+06
96  32  8.61006e+06
96  33  6.87551e+06
96  34  9.40405e+06
96  35  5.79986e+06
96  36  6.60403e+06
96  37  9.60762e+06
96  38  1.04735e+07
96  39  7.16981e+06
96  40  7.03520e+06
96  41  9.39553e+06
96  42  8.59496e+06
96  43  1.26053e+07
96  44  1.14521e+07
96  45  7.24096e+06
96  46  9.96737e+06
96  47  1.14238e+07
96  48  7.76862e+06
96  49  8.27630e+06
96  50  7.17169e+06
96  51  8.83764e+06
96  52  4.52235e+06
96  53  4.84001e+06
96  54  7.78189e+06
96  55  6.77829e+06
96  56  8.41007e+06
96  57  9.15905e+06
96  58  7.99398e+06
96  59  8.18166e+06
96  60  1.15079e+07
96  61  8.87765e+06
96  62  5.51340e+06
96  63  1.03874e+07
96  64  7.58746e+06
96  65  1.42043e+07
96  66  5.47720e+06
96  67  9.76450e+06
96  68  6.99313e+06
96  69  7.97869e+06
96  70  4.83644e+06
96  71  2.42367e+06
96  72  8.91100e+06
96  73  1.06364e+07
96  74  8.07819e+06
96  75  1.34245e+07
96  76  1.12666e+07
96  77  1.19142e+07
96  78  1.28476e+07
96  79  1.11433e+07
96  80  9.26749e+06
96  81  7.24850e+06
96  82  8.74297e+06
96  83  7.64196e+06
96  84  1.00620e+07
96  85  6.47561e+06
96  86  1.16977e+07
96  87  1.04125e+07
96  88  1.19183e+07
96  89  1.33200e+07
96  90  8.46226e+06
96  91  1.22178e+07
96  92  1.18045e+07
96  93  8.59142e+06
96  94  6.79370e+06
96  95  1.03471e+07
96  96  8.57595e+06
96  97  1.00941e+07
96  98  3.21959e+06
96  99  1.05048e+07
96  100  1.11120e+07
96  101  1.19564e+07
96  102  1.17125e+07
96  103  7.97480e+06
96  104  1.41051e+07
96  105  7.93363e+06
96  106  9.46693e+06
96  107  1.35095e+07
96  108  9.81427e+06
96  109  1.28572e+07
96  110  1.64776e+07
96  111  1.01995e+07
96  112  3.84365e+06
96  113  1.00029e+07
96  114  7.12447e+06
96  115  8.97857e+06
96  116  9.30419e+06
96  117  1.44998e+07
96  118  1.05896e+07
96  119  1.87232e+07
96  120  7.49709e+06
97  0  4.92562e+06
97  1  3.57742e+06
97  2  5.98455e+06
97  3  3.05371e+06
97  4  6.49221e+06
97  5  4.77794e+06
97  6  2.62327e+05
97  7  2.05710e+06
97  8  5.94217e+06
97  9  5.67676e+06
97  10  4.59965e+06
97  11  5.48203e+06
97  12  5.96409e+06
97  13  6.08406e+06
97  14  3.21281e+06
97  15  4.32436e+06
97  16  9.56008e+06
97  17  4.64552e+06
97  18  7.80960e+06
97  19  8.95051e+06
97  20  7.01483e+06
97  21  7.09772e+06
97  22  1.12738e+07
97  23  8.81817e+06
97  24  1.10050e+07
97  25  5.24953e+06
97  26  8.98050e+06
97  27  9.06791e+06
97  28  5.30457e+06
97  29  6.99474e+06
97  30  7.98149e+06
97  31  1.19476e+07
97  32  7.37837e+06
97  33  9.15533e+06
97  34  6.24960e+06
97  35  6.01009e+06
97  36  6.23690e+06
97  37  7.76086e+06
97  38  7.05079e+06
97  39  6.56157e+06
97  40  1.34742e+07
97  41  1.56016e+07
97  42  7.22123e+06
97  43  6.61054e+06
97  44  6.55017e+06
97  45  6.39214e+06
97  46  1.19885e+07
97  47  8.76040e+06
97  48  5.02808e+06
97  49  4.93722e+06
97  50  1.24585e+07
97  51  1.22500e+07
97  52  5.72803e+06
97  53  1.04436e+07
97  54  9.47097e+06
97  55  6.70734e+06
97  56  8.75054e+06
97  57  7.40875e+06
97  58  4.31780e+06
97  59  7.04582e+06
97  60  8.40529e+06
97  61  8.62640e+06
97  62  6.49056e+06
97  63  7.97430e+06
97  64  9.30962e+06
97  65  1.04435e+07
97  66  9.07323e+06
97  67  1.07104e+07
97  68  8.90746e+06
97  69  4.10565e+06
97  70  6.27994e+06
97  71  1.02794e+07
97  72  1.01267e+07
97  73  9.20328e+06
97  74  8.34490e+06
97  75  1.38822e+07
97  76  1.36155e+07
97  77  8.11962e+06
97  78  1.08544e+07
97  79  7.88890e+06
97  80  1.08172e+07
97  81  9.56833e+06
97  82  1.30198e+07
97  83  9.94292e+06
97  84  1.23347e+07
97  85  1.07214e+07
97  86  7.45253e+06
97  87  9.27351e+06
97  88  1.58874e+07
97  89  9.85059e+06
97  90  1.20342e+07
97  91  9.50751e+06
97  92  1.22349e+07
97  93  9.34063e+06
97  94  1.10191e+07
97  95  1.47251e+07
97  96  9.70471e+06
97  97  1.55586e+07
97  98  1.15277e+07
97  99  8.93061e+06
97  100  4.77692e+06
97  101  7.19383e+06
97  102  9.24635e+06
97  103  1.42461e+07
97  104  2.32730e+06
97  105  3.77535e+06
97  106  1.17500e+07
97  107  1.24666e+07
97  108  1.42975e+07
97  109  4.37850e+06
97  110  1.05709e+07
97  111  3.64913e+06
97  112  9.42159e+06
97  113  1.11885e+07
97  114  1.16491e+07
97  115  7.17858e+06
97  116  1.26559e+07
97  117  1.32349e+07
97  118  1.76078e+07
97  119  1.30958e+07
97  120  9.86149e+06
98  0  4.06566e+06
98  1  3.98637e+06
98  2  5.12090e+06
98  3  3.99178e+06
98  4  6.60279e+06
98  5  6.42277e+06
98  6  6.25239e+06
98  7  5.80822e+06
98  8  5.93328e+06
98  9  5.03533e+06
98  10  5.05150e+06
98  11  4.73959e+06
98  12  8.76321e+06
98  13  2.59264e+06
98  14  4.55444e+06
98  15  5.84048e+06
98  16  6.06688e+06
98  17  9.80878e+06
98  18  5.98880e+06
98  19  6.54544e+06
98  20  2.77485e+06
98  21  1.15016e+07
98  22  5.07092e+06
98  23  9.10735e+06
98  24  5.47143e+06
98  25  6.58270e+06
98  26  4.68916e+06
98  27  1.16965e+07
98  28  8.83761e+06
98  29  6.73121e+06
98  30  9.09584e+06
98  31  4.12502e+06
98  32  7.32847e+06
98  33  7.59224e+06
98  34  5.38635e+06
98  35  4.75339e+06
98  36  1.31576e+07
98  37  1.36039e+07
98  38  4.70931e+06
98  39  7.49044e+06
98  40  4.85897e+06
98  41  9.31221e+06
98  42  1.50456e+07
98  43  1.05411e+07
98  44  5.76531e+06
98  45  1.32317e+07
98  46  1.00002e+07
98  47  5.08162e+06
98  48  9.49319e+06
98  49  7.79748e+06
98  50  5.74369e+06
98  51  1.24045e+07
98  52  1.13131e+07
98  53  5.43397e+06
98  54  7.59430e+06
98  55  6.67762e+06
98  56  8.40441e+06
98  57  1.27905e+07
98  58  8.54965e+06
98  59  1.03603e+07
98  60  9.60831e+06
98  61  6.91819e+06
98  62  8.25412e+06
98  63  6.36674e+06
98  64  1.52554e+07
98  65  6.09753e+06
98  66  1.04881e+07
98  67  1.20856e+07
98  68  9.83345e+06
98  69  8.61064e+06
98  70  8.11419e+06
98  71  7.85411e+06
98  72  1.27628e+07
98  73  1.41540e+07
98  74  5.24719e+06
98  75  7.98828e+06
98  76  1.08543e+07
98  77  1.08435e+07
98  78  5.81267e+06
98  79  5.01848e+06
98  80  7.11336e+06
98  81  1.20676e+07
98  82  9.36227e+06
98  83  1.32839e+07
98  84  8.21053e+06
98  85  1.12183e+07
98  86  9.27612e+06
98  87  7.79993e+06
98  88  1.55785e+07
98  89  6.12052e+06
98  90  1.26902e+07
98  91  1.13347e+07
98  92  1.00414e+07
98  93  1.02100e+07
98  94  1.29249e+07
98  95  9.50234e+06
98  96  1.13674e+07
98  97  9.76804e+06
98  98  3.22330e+06
98  99  9.00644e+06
98  100  1.59098e+07
98  101  8.12809e+06
98  102  1.18134e+07
98  103  6.04264e+06
98  104  1.44030e+07
98  105  8.69930e+06
98  106  9.92675e+06
98  107  1.21560e+07
98  108  8.04365e+06
98  109  9.33943e+06
98  110  4.76522e+06
98  111  1.02787e+07
98  112  1.09858e+07
98  113  1.59458e+07
98  114  7.40596e+06
98  115  1.04349e+07
98  116  8.38793e+06
98  117  1.30458e+07
98  118  1.21818e+07
98  119  1.30456e+07
98  120  6.56421e+06
99  0  4.23302e+06
99  1  4.22028e+06
99  2  3.93737e+06
99  3  6.17109e+06
99  4  7.31626e+06
99  5  1.12133e+07
99  6  6.47361e+06
99  7  6.31491e+06
99  8  8.53755e+06
99  9  4.78309e+06
99  10  7.48943e+06
99  11  7.33770e+06
99  12  5.21718e+06
99  13  6.12634e+06
99  14  5.29564e+06
99  15  8.45706e+06
99  16  6.61271e+06
99  17  8.11809e+06
99  18  8.53929e+06
99  19  9.49297e+06
99  20  8.02173e+06
99  21  7.57210e+06
99  22  6.11846e+06
99  23  4.74104e+06
99  24  1.00292e+07
99  25  4.36785e+06
99  26  5.84804e+06
99  27  7.50562e+06
99  28  7.40915e+06
99  29  9.97252e+06
99  30  4.16863e+06
99  31  7.81043e+06
99  32  9.94601e+06
99  33  5.43740e+06
99  34  9.29850e+06
99  35  8.28007e+06
99  36  1.09213e+07
99  37  9.04957e+06
99  38  6.60323e+06
99  39  9.97812e+06
99  40  4.37868e+06
99  41  8.95739e+06
99  42  7.19878e+06
99  43  6.46006e+06
99  44  8.13488e+06
99  45  7.71917e+06
99  46  9.81643e+06
99  47  5.09077e+06
99  48  1.16786e+07
99  49  8.84281e+06
99  50  1.03380e+07
99  51  7.24971e+06
99  52  5.70917e+06
99  53  1.27501e+07
99  54  1.13708e+07
99  55  5.84037e+06
99  56  8.88696e+06
99  57  9.68701e+06
99  58  7.68477e+06
99  59  1.14516e+07
99  60  7.25173e+06
99  61  7.46409e+06
99  62  8.00952e+06
99  63  1.47724e+07
99  64  7.56445e+06
99  65  1.43930e+07
99  66  7.63178e+06
99  67  5.88827e+06
99  68  8.96550e+06
99  69  1.00945e+07
99  70  8.91063e+06
99  71  8.55749e+06
99  72  8.03372e+06
99  73  1.77436e+06
99  74  3.99180e+06
99  75  5.73661e+06
99  76  5.15379e+06
99  77  8.45094e+06
99  78  5.30218e+06
99  79  7.86285e+06
99  80  1.21373e+07
99  81  8.56817e+06
99  82  5.00820e+06
99  83  6.23808e+06
99  84  1.92235e+06
99  85  1.11428e+07
99  86  5.73146e+06
99  87  1.41007e+07
99  88  1.30028e+07
99  89  4.73891e+06
99  90  1.04628e+07
99  91  9.19379e+06
99  92  8.40817e+06
99  93  1.06908e+07
99  94  8.13122e+06
99  95  6.62140e+06
99  96  9.97110e+06
99  97  1.20705e+07
99  98  7.46008e+06
99  99  8.39378e+06
99  100  8.92919e+06
99  101  5.91690e+06
99  102  2.66093e+06
99  103  8.19779e+06
99  104  1.26382e+07
99  105  2.54385e+06
99  106  8.13643e+06
99  107  9.76864e+06
99  108  7.82732e+06
99  109  1.06345e+07
99  110  5.51281e+06
99  111  1.50470e+07
99  112  8.43247e+06
99  113  1.44860e+07
99  114  5.92543e+06
99  115  1.17420e+07
99  116  1.07532e+07
99  117  8.66008e+06
99  118  9.74425e+06
99  119  1.80566e+07
99  120  4.64057e+06
100  0  7.13108e+06
100  1  9.27917e+05
100  2  7.70038e+06
100  3  1.52015e+06
100  4  9.81745e+06
100  5  8.03238e+06
100  6  3.53553e+06
100  7  7.56513e+06
100  8  6.39066e+06
100  9  5.31453e+06
100  10  5.14992e+06
100  11  8.01852e+06
100  12  5.02082e+06
100  13  8.02027e+06
100  14  1.08749e+07
100  15  5.18114e+06
100  16  5.67023e+06
100  17  3.93189e+06
100  18  6.48750e+06
100  19  7.96701e+06
100  20  2.43115e+06
100  21  9.52612e+06
100  22  6.75745e+06
100  23  1.02128e+07
100  24  6.91021e+06
100  25  6.61226e+06
100  26  9.36440e+06
100  27  9.16095e+06
100  28  9.88181e+06
100  29  8.41057e+06
100  30  5.94926e+06
100  31  6.71372e+06
100  32  1.12752e+07
100  33  7.72260e+06
100  34  1.01998e+07
100  35  0
100  36  4.42750e+06
100  37  1.26309e+07
100  38  4.87737e+06
100  39  1.16311e+07
100  40  8.72708e+06
100  41  9.63856e+06
100  42  1.13765e+07
100  43  8.55974e+06
100  44  7.41642e+06
100  45  1.19571e+07
100  46  7.67548e+06
100  47  5.41246e+06
100  48  1.46554e+07
100  49  7.34329e+06
100  50  8.10367e+06
100  51  5.96068e+06
100  52  2.95603e+06
100  53  1.26658e+07
100  54  8.15894e+06
100  55  9.16652e+06
100  56  8.31624e+06
100  57  8.95469e+06
100  58  9.09440e+06
100  59  1.38495e+07
100  60  1.22376e+07
100  61  1.03865e+07
100  62  9.28611e+06
100  63  6.90378e+06
100  64  9.14458e+06
100  65  1.14561e+07
100  66  7.77293e+06
100  67  6.30266e+06
100  68  5.26650e+06
100  69  9.44673e+06
100  70  1.12466e+07
100  71  1.14161e+07
100  72  1.17840e+07
100  73  2.96714e+06
100  74  1.21987e+07
100  75  6.88080e+06
100  76  1.04772e+07
100  77  1.02614e+07
100  78  1.21389e+07
100  79  8.18193e+06
100  80  1.09092e+07
100  81  8.78136e+06
100  82  6.09049e+06
100  83  9.28194e+06
100  84  1.41260e+07
100  85  8.86542e+06
100  86  1.62678e+07
100  87  1.19222e+07
100  88  1.19006e+07
100  89  1.08949e+07
100  90  1.50870e+07
100  91  1.48182e+07
100  92  8.71323e+06
100  93  8.30163e+06
100  94  4.66870e+06
100  95  5.28617e+06
100  96  1.69581e+07
100  97  9.52153e+06
100  98  9.03090e+06
100  99  9.66369e+06
100  100  5.80153e+06
100  101  7.38361e+06
100  102  1.09231e+07
100  103  7.31286e+06
100  104  9.14206e+06
100  105  7.36663e+06
100  106  8.27230e+06
100  107  1.02481e+07
100  108  1.15928e+07
100  109  6.43358e+06
100  110  1.59906e+07
100  111  1.36987e+07
100  112  1.50239e+07
100  113  1.01429e+07
100  114  9.22588e+06
100  115  7.45871e+06
100  116  1.06628e+07
100  117  1.39118e+07
100  118  9.76284e+06
100  119  1.18333e+07
100  120  1.14163e+07
101  0  2.54448e+06
101  1  6.98296e+06
101  2  6.79133e+06
101  3  3.40610e+06
101  4  1.98071e+06
101  5  7.61051e+06
